Unnamed: 0,chromosome_id,accession,taxid,species_long_name,lineage,lineage_names,lineage_ranks,rank_dict,lineage_names_dict
448,NZ_AP014940.1,GCF_002355975.1,69,Lysobacter_enzymogenes_strain_M497_1_NZ_AP014940,"[1, 131567, 2, 1224, 1236, 135614, 32033, 68, 69]","{1: 'root', 2: 'Bacteria', 68: 'Lysobacter', 69: 'Lysobacter enzymogenes', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 32033: 'Lysobacteraceae', 131567: 'cellular organisms', 135614: 'Lysobacterales'}","{1: 'no rank', 2: 'superkingdom', 68: 'genus', 69: 'species', 1224: 'phylum', 1236: 'class', 32033: 'family', 131567: 'no rank', 135614: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '68', 'species': '69', 'phylum': '1224', 'class': '1236', 'family': '32033', 'order': '135614'}","{'1': 'root', '2': 'Bacteria', '68': 'Lysobacter', '69': 'Lysobacter enzymogenes', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '32033': 'Lysobacteraceae', '131567': 'cellular organisms', '135614': 'Lysobacterales'}"
449,NZ_CP010552.1,GCF_001293165.1,1705394,Candidatus_Thioglobus_autotrophicus_strain_EF1_NZ_CP010552,"[1, 131567, 2, 1224, 1236, 118884, 655184, 1705394]","{1: 'root', 2: 'Bacteria', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 118884: 'Gammaproteobacteria incertae sedis', 131567: 'cellular organisms', 655184: 'Candidatus Thioglobus', 1705394: 'Candidatus Thioglobus autotrophicus'}","{1: 'no rank', 2: 'superkingdom', 1224: 'phylum', 1236: 'class', 118884: 'no rank', 131567: 'no rank', 655184: 'genus', 1705394: 'species'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1224', 'class': '1236', 'genus': '655184', 'species': '1705394'}","{'1': 'root', '2': 'Bacteria', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '118884': 'Gammaproteobacteria incertae sedis', '131567': 'cellular organisms', '655184': 'Candidatus Thioglobus', '1705394': 'Candidatus Thioglobus autotrophicus'}"
450,NZ_CP073129.1,GCF_019137575.1,263,Francisella_tularensis_strain_Schu_S4_249_NZ_CP073129,"[1, 131567, 2, 1224, 1236, 72273, 34064, 262, 263]","{1: 'root', 2: 'Bacteria', 262: 'Francisella', 263: 'Francisella tularensis', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 34064: 'Francisellaceae', 72273: 'Thiotrichales', 131567: 'cellular organisms'}","{1: 'no rank', 2: 'superkingdom', 262: 'genus', 263: 'species', 1224: 'phylum', 1236: 'class', 34064: 'family', 72273: 'order', 131567: 'no rank'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '262', 'species': '263', 'phylum': '1224', 'class': '1236', 'family': '34064', 'order': '72273'}","{'1': 'root', '2': 'Bacteria', '262': 'Francisella', '263': 'Francisella tularensis', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '34064': 'Francisellaceae', '72273': 'Thiotrichales', '131567': 'cellular organisms'}"
451,NZ_CP039032.1,GCF_009708955.1,1238,ALL_Piscirickettsia_salmonis_strain_Psal_070_NZ_CP039032,"[1, 131567, 2, 1224, 1236, 72273, 135616, 1237, 1238]","{1: 'root', 2: 'Bacteria', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 1237: 'Piscirickettsia', 1238: 'Piscirickettsia salmonis', 72273: 'Thiotrichales', 131567: 'cellular organisms', 135616: 'Piscirickettsiaceae'}","{1: 'no rank', 2: 'superkingdom', 1224: 'phylum', 1236: 'class', 1237: 'genus', 1238: 'species', 72273: 'order', 131567: 'no rank', 135616: 'family'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1224', 'class': '1236', 'genus': '1237', 'species': '1238', 'order': '72273', 'family': '135616'}","{'1': 'root', '2': 'Bacteria', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '1237': 'Piscirickettsia', '1238': 'Piscirickettsia salmonis', '72273': 'Thiotrichales', '131567': 'cellular organisms', '135616': 'Piscirickettsiaceae'}"
452,NZ_CP015941.1,GCF_001753085.1,446,ALL_Legionella_pneumophila_strain_C9_S_NZ_CP015941,"[1, 131567, 2, 1224, 1236, 118969, 444, 445, 446]","{1: 'root', 2: 'Bacteria', 444: 'Legionellaceae', 445: 'Legionella', 446: 'Legionella pneumophila', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 118969: 'Legionellales', 131567: 'cellular organisms'}","{1: 'no rank', 2: 'superkingdom', 444: 'family', 445: 'genus', 446: 'species', 1224: 'phylum', 1236: 'class', 118969: 'order', 131567: 'no rank'}","{'no rank': '131567', 'superkingdom': '2', 'family': '444', 'genus': '445', 'species': '446', 'phylum': '1224', 'class': '1236', 'order': '118969'}","{'1': 'root', '2': 'Bacteria', '444': 'Legionellaceae', '445': 'Legionella', '446': 'Legionella pneumophila', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '118969': 'Legionellales', '131567': 'cellular organisms'}"
453,NZ_CP043953.1,GCF_008632635.1,470,ALL_Acinetobacter_baumannii_strain_K09_14_NZ_CP043953,"[1, 131567, 2, 1224, 1236, 2887326, 468, 469, 909768, 470]","{1: 'root', 2: 'Bacteria', 468: 'Moraxellaceae', 469: 'Acinetobacter', 470: 'Acinetobacter baumannii', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 909768: 'Acinetobacter calcoaceticus/baumannii complex', 2887326: 'Moraxellales'}","{1: 'no rank', 2: 'superkingdom', 468: 'family', 469: 'genus', 470: 'species', 1224: 'phylum', 1236: 'class', 131567: 'no rank', 909768: 'species group', 2887326: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'family': '468', 'genus': '469', 'species': '470', 'phylum': '1224', 'class': '1236', 'species group': '909768', 'order': '2887326'}","{'1': 'root', '2': 'Bacteria', '468': 'Moraxellaceae', '469': 'Acinetobacter', '470': 'Acinetobacter baumannii', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '131567': 'cellular organisms', '909768': 'Acinetobacter calcoaceticus/baumannii complex', '2887326': 'Moraxellales'}"
454,NZ_CP014477.1,GCF_001577285.1,48296,ALL_Acinetobacter_pittii_strain_AP_882_NZ_CP014477,"[1, 131567, 2, 1224, 1236, 2887326, 468, 469, 909768, 48296]","{1: 'root', 2: 'Bacteria', 468: 'Moraxellaceae', 469: 'Acinetobacter', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 48296: 'Acinetobacter pittii', 131567: 'cellular organisms', 909768: 'Acinetobacter calcoaceticus/baumannii complex', 2887326: 'Moraxellales'}","{1: 'no rank', 2: 'superkingdom', 468: 'family', 469: 'genus', 1224: 'phylum', 1236: 'class', 48296: 'species', 131567: 'no rank', 909768: 'species group', 2887326: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'family': '468', 'genus': '469', 'phylum': '1224', 'class': '1236', 'species': '48296', 'species group': '909768', 'order': '2887326'}","{'1': 'root', '2': 'Bacteria', '468': 'Moraxellaceae', '469': 'Acinetobacter', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '48296': 'Acinetobacter pittii', '131567': 'cellular organisms', '909768': 'Acinetobacter calcoaceticus/baumannii complex', '2887326': 'Moraxellales'}"
455,NZ_CP020000.1,GCF_002055515.1,471,ALL_Acinetobacter_calcoaceticus_strain_CA16_NZ_CP020000,"[1, 131567, 2, 1224, 1236, 2887326, 468, 469, 909768, 471]","{1: 'root', 2: 'Bacteria', 468: 'Moraxellaceae', 469: 'Acinetobacter', 471: 'Acinetobacter calcoaceticus', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 909768: 'Acinetobacter calcoaceticus/baumannii complex', 2887326: 'Moraxellales'}","{1: 'no rank', 2: 'superkingdom', 468: 'family', 469: 'genus', 471: 'species', 1224: 'phylum', 1236: 'class', 131567: 'no rank', 909768: 'species group', 2887326: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'family': '468', 'genus': '469', 'species': '471', 'phylum': '1224', 'class': '1236', 'species group': '909768', 'order': '2887326'}","{'1': 'root', '2': 'Bacteria', '468': 'Moraxellaceae', '469': 'Acinetobacter', '471': 'Acinetobacter calcoaceticus', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '131567': 'cellular organisms', '909768': 'Acinetobacter calcoaceticus/baumannii complex', '2887326': 'Moraxellales'}"
456,NZ_CP104734.1,GCF_025398815.1,202950,ALL_Acinetobacter_baylyi_strain_JAT2044_NZ_CP104734,"[1, 131567, 2, 1224, 1236, 2887326, 468, 469, 202950]","{1: 'root', 2: 'Bacteria', 468: 'Moraxellaceae', 469: 'Acinetobacter', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 202950: 'Acinetobacter baylyi', 2887326: 'Moraxellales'}","{1: 'no rank', 2: 'superkingdom', 468: 'family', 469: 'genus', 1224: 'phylum', 1236: 'class', 131567: 'no rank', 202950: 'species', 2887326: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'family': '468', 'genus': '469', 'phylum': '1224', 'class': '1236', 'species': '202950', 'order': '2887326'}","{'1': 'root', '2': 'Bacteria', '468': 'Moraxellaceae', '469': 'Acinetobacter', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '131567': 'cellular organisms', '202950': 'Acinetobacter baylyi', '2887326': 'Moraxellales'}"
457,NZ_CP018059.1,GCF_002080125.1,480,ALL_Moraxella_catarrhalis_strain_CCRI_195ME_NZ_CP018059,"[1, 131567, 2, 1224, 1236, 2887326, 468, 475, 480]","{1: 'root', 2: 'Bacteria', 468: 'Moraxellaceae', 475: 'Moraxella', 480: 'Moraxella catarrhalis', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 2887326: 'Moraxellales'}","{1: 'no rank', 2: 'superkingdom', 468: 'family', 475: 'genus', 480: 'species', 1224: 'phylum', 1236: 'class', 131567: 'no rank', 2887326: 'order'}","{'no rank': '131567', 'superkingdom': '2', 'family': '468', 'genus': '475', 'species': '480', 'phylum': '1224', 'class': '1236', 'order': '2887326'}","{'1': 'root', '2': 'Bacteria', '468': 'Moraxellaceae', '475': 'Moraxella', '480': 'Moraxella catarrhalis', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '131567': 'cellular organisms', '2887326': 'Moraxellales'}"
458,NZ_CP011835.1,GCF_002220155.1,353,ALL_Azotobacter_chroococcum_strain_B3_NZ_CP011835,"[1, 131567, 2, 1224, 1236, 72274, 135621, 351, 352, 353]","{1: 'root', 2: 'Bacteria', 351: 'Azotobacter group', 352: 'Azotobacter', 353: 'Azotobacter chroococcum', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae'}","{1: 'no rank', 2: 'superkingdom', 351: 'subfamily', 352: 'genus', 353: 'species', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family'}","{'no rank': '131567', 'superkingdom': '2', 'subfamily': '351', 'genus': '352', 'species': '353', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621'}","{'1': 'root', '2': 'Bacteria', '351': 'Azotobacter group', '352': 'Azotobacter', '353': 'Azotobacter chroococcum', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae'}"
459,NZ_CP110110.1,GCF_018316915.2,74829,Stutzerimonas_balearica_strain_Z8_NZ_CP110110,"[1, 131567, 2, 1224, 1236, 72274, 135621, 2901164, 136846, 74829]","{1: 'root', 2: 'Bacteria', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 74829: 'Stutzerimonas balearica', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136846: 'Stutzerimonas stutzeri group', 2901164: 'Stutzerimonas'}","{1: 'no rank', 2: 'superkingdom', 1224: 'phylum', 1236: 'class', 72274: 'order', 74829: 'species', 131567: 'no rank', 135621: 'family', 136846: 'species group', 2901164: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'phylum': '1224', 'class': '1236', 'order': '72274', 'species': '74829', 'family': '135621', 'species group': '136846', 'genus': '2901164'}","{'1': 'root', '2': 'Bacteria', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '74829': 'Stutzerimonas balearica', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136846': 'Stutzerimonas stutzeri group', '2901164': 'Stutzerimonas'}"
460,NZ_AP024722.1,GCF_019704535.1,316,Stutzerimonas_stutzeri_strain_F2a_NZ_AP024722,"[1, 131567, 2, 1224, 1236, 72274, 135621, 2901164, 136846, 578833, 316]","{1: 'root', 2: 'Bacteria', 316: 'Stutzerimonas stutzeri', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136846: 'Stutzerimonas stutzeri group', 578833: 'Stutzerimonas stutzeri subgroup', 2901164: 'Stutzerimonas'}","{1: 'no rank', 2: 'superkingdom', 316: 'species', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 136846: 'species group', 578833: 'species subgroup', 2901164: 'genus'}","{'no rank': '131567', 'superkingdom': '2', 'species': '316', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species group': '136846', 'species subgroup': '578833', 'genus': '2901164'}","{'1': 'root', '2': 'Bacteria', '316': 'Stutzerimonas stutzeri', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136846': 'Stutzerimonas stutzeri group', '578833': 'Stutzerimonas stutzeri subgroup', '2901164': 'Stutzerimonas'}"
461,NZ_CP020560.1,GCF_003025345.2,2994495,ALL_Pseudomonas_paraeruginosa_strain_Cr1_NZ_CP020560,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 136841, 2994495]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136841: 'Pseudomonas aeruginosa group', 2994495: 'Pseudomonas paraeruginosa'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 136841: 'species group', 2994495: 'species'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species group': '136841', 'species': '2994495'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136841': 'Pseudomonas aeruginosa group', '2994495': 'Pseudomonas paraeruginosa'}"
462,NZ_CP032126.1,GCF_004102665.1,287,Pseudomonas_aeruginosa_strain_PAO1161_NZ_CP032126,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 136841, 287]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 287: 'Pseudomonas aeruginosa', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136841: 'Pseudomonas aeruginosa group'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 287: 'species', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 136841: 'species group'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'species': '287', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species group': '136841'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '287': 'Pseudomonas aeruginosa', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136841': 'Pseudomonas aeruginosa group'}"
463,NZ_SWDV01000141.1,GCF_005877905.1,2571105,Pseudomonas_nicosulfuronedens_strain_LAM1902_NZ_SWDV01000141,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 2571105]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 2571105: 'Pseudomonas nicosulfuronedens'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 2571105: 'species'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species': '2571105'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '2571105': 'Pseudomonas nicosulfuronedens'}"
464,NZ_CP064354.1,GCF_015476275.1,296,ALL_Pseudomonas_fragi_strain_NL20W_NZ_CP064354,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 136842, 296]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 296: 'Pseudomonas fragi', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136842: 'Pseudomonas chlororaphis group'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 296: 'species', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 136842: 'species group'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'species': '296', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species group': '136842'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '296': 'Pseudomonas fragi', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136842': 'Pseudomonas chlororaphis group'}"
465,NZ_CP049044.1,GCF_011040435.1,122355,Pseudomonas_psychrophila_strain_KM02_NZ_CP049044,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 122355]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 122355: 'Pseudomonas psychrophila', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 1224: 'phylum', 1236: 'class', 72274: 'order', 122355: 'species', 131567: 'no rank', 135621: 'family'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'phylum': '1224', 'class': '1236', 'order': '72274', 'species': '122355', 'family': '135621'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '122355': 'Pseudomonas psychrophila', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae'}"
466,NZ_CP017432.1,GCF_000346225.2,1206777,Pseudomonas_sp_Lz4W_NZ_CP017432,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 196821, 1206777]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 196821: 'unclassified Pseudomonas', 1206777: 'Pseudomonas sp. Lz4W'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 1224: 'phylum', 1236: 'class', 72274: 'order', 131567: 'no rank', 135621: 'family', 196821: 'no rank', 1206777: 'species'}","{'no rank': '196821', 'superkingdom': '2', 'genus': '286', 'phylum': '1224', 'class': '1236', 'order': '72274', 'family': '135621', 'species': '1206777'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '196821': 'unclassified Pseudomonas', '1206777': 'Pseudomonas sp. Lz4W'}"
467,NZ_CP062158.1,GCF_015377145.1,86185,ALL_Pseudomonas_lundensis_strain_2T_2_5_2_NZ_CP062158,"[1, 131567, 2, 1224, 1236, 72274, 135621, 286, 136842, 86185]","{1: 'root', 2: 'Bacteria', 286: 'Pseudomonas', 1224: 'Pseudomonadota', 1236: 'Gammaproteobacteria', 72274: 'Pseudomonadales', 86185: 'Pseudomonas lundensis', 131567: 'cellular organisms', 135621: 'Pseudomonadaceae', 136842: 'Pseudomonas chlororaphis group'}","{1: 'no rank', 2: 'superkingdom', 286: 'genus', 1224: 'phylum', 1236: 'class', 72274: 'order', 86185: 'species', 131567: 'no rank', 135621: 'family', 136842: 'species group'}","{'no rank': '131567', 'superkingdom': '2', 'genus': '286', 'phylum': '1224', 'class': '1236', 'order': '72274', 'species': '86185', 'family': '135621', 'species group': '136842'}","{'1': 'root', '2': 'Bacteria', '286': 'Pseudomonas', '1224': 'Pseudomonadota', '1236': 'Gammaproteobacteria', '72274': 'Pseudomonadales', '86185': 'Pseudomonas lundensis', '131567': 'cellular organisms', '135621': 'Pseudomonadaceae', '136842': 'Pseudomonas chlororaphis group'}"
